raw_file_id,survey_id,raw_source,archive_path,inner_name,file_size,platform,ingested_at
raw_0164,tally_nWvWrQ,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/ПВ. Интервью обычные [nWvWrQ].csv,New Folder With Items 2/ПВ. Интервью обычные [nWvWrQ].csv,95233,Tally,2026-06-04T02:47:49
raw_0165,tally_m6d4Qk,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос неклиентов BOS [m6d4Qk].csv,New Folder With Items 2/Опрос неклиентов BOS [m6d4Qk].csv,1082,Tally,2026-06-04T02:47:49
raw_0166,tally_mRRAdj,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Функции сервисов для молодежи. [mRRAdj].csv,New Folder With Items 2/Функции сервисов для молодежи. [mRRAdj].csv,267608,Tally,2026-06-04T02:47:49
raw_0167,tally_wbxXa1,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анкета Бани ОАЭ (на АНГЛ) [wbxXa1].csv,New Folder With Items 2/Анкета Бани ОАЭ (на АНГЛ) [wbxXa1].csv,375144,Tally,2026-06-04T02:47:49
raw_0168,tally_mJOVB7,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Количественное исследование DFC Kids [mJOVB7].csv,New Folder With Items 2/Количественное исследование DFC Kids [mJOVB7].csv,8574,Tally,2026-06-04T02:47:49
raw_0169,tally_nGNppz,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/ИнгАвто. Анкета по клиентам [nGNppz].csv,New Folder With Items 2/ИнгАвто. Анкета по клиентам [nGNppz].csv,272369,Tally,2026-06-04T02:47:49
raw_0170,tally_wkRWzd,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анкета клиентов пекарни _Румяный каравай_ [wkRWzd].csv,New Folder With Items 2/Анкета клиентов пекарни _Румяный каравай_ [wkRWzd].csv,27462,Tally,2026-06-04T02:47:49
raw_0171,tally_mYGqV5,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос-исследование опыта использования программ лояльности [mYGqV5].csv,New Folder With Items 2/Опрос-исследование опыта использования программ лояльности [mYGqV5].csv,130151,Tally,2026-06-04T02:47:49
raw_0172,tally_n9lko4,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Сибагро. Опрос внешний (Екатеринбург) [n9lko4].csv,New Folder With Items 2/Сибагро. Опрос внешний (Екатеринбург) [n9lko4].csv,98249,Tally,2026-06-04T02:47:49
raw_0173,tally_3jlB04,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос для неклиентов “Доктор Борменталь” (офлайн) [3jlB04].csv,New Folder With Items 2/Опрос для неклиентов “Доктор Борменталь” (офлайн) [3jlB04].csv,10453,Tally,2026-06-04T02:47:49
raw_0174,tally_nP2XDV,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анкета для оценки качества стоматологических услуг клиники _Менделеев_ [nP2XDV].csv,New Folder With Items 2/Анкета для оценки качества стоматологических услуг клиники _Менделеев_ [nP2XDV].csv,100907,Tally,2026-06-04T02:47:49
raw_0175,tally_mZOXvV,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/AutoA Sellers [mZOXvV].csv,New Folder With Items 2/AutoA Sellers [mZOXvV].csv,86968,Tally,2026-06-04T02:47:49
raw_0176,tally_mV5Kd6,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анализ рынка СПА [mV5Kd6].csv,New Folder With Items 2/Анализ рынка СПА [mV5Kd6].csv,17489,Tally,2026-06-04T02:47:49
raw_0177,tally_3ENl5X,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос ИНГАВТО_ Количественное исследование предпочтений и факторов выбора при оф [3ENl5X].csv,New Folder With Items 2/Опрос ИНГАВТО_ Количественное исследование предпочтений и факторов выбора при оф [3ENl5X].csv,44966,Tally,2026-06-04T02:47:49
raw_0178,tally_0QEjbP,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анкета для исследования спроса на новое заведение «Уйде» (заведение №3 — гастроб [0QEjbP].csv,New Folder With Items 2/Анкета для исследования спроса на новое заведение «Уйде» (заведение №3 — гастроб [0QEjbP].csv,152742,Tally,2026-06-04T02:47:49
raw_0179,tally_wAVg8e,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Ringo. Հարցաթերթիկ ոչհաճախորդների համար [wAVg8e].csv,New Folder With Items 2/Ringo. Հարցաթերթիկ ոչհաճախորդների համար [wAVg8e].csv,899800,Tally,2026-06-04T02:47:49
raw_0180,tally_mVza4g,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос-исследование о предпочтениях в выборе хоккейных клюшек (моя ссылка) [mVza4g].csv,New Folder With Items 2/Опрос-исследование о предпочтениях в выборе хоккейных клюшек (моя ссылка) [mVza4g].csv,25386,Tally,2026-06-04T02:47:49
raw_0181,tally_nW0P8P,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анкета для опроса клиентов магазинов бытовой техники. [nW0P8P].csv,New Folder With Items 2/Анкета для опроса клиентов магазинов бытовой техники. [nW0P8P].csv,683676,Tally,2026-06-04T02:47:49
raw_0182,tally_3yd4MB,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос Моби Кинг_ Количественное исследование предпочтений и факторов выбора при [3yd4MB].csv,New Folder With Items 2/Опрос Моби Кинг_ Количественное исследование предпочтений и факторов выбора при [3yd4MB].csv,238605,Tally,2026-06-04T02:47:49
raw_0183,tally_wQ0ZOk,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Сибагро. Опрос внешний (Красноярск) [wQ0ZOk].csv,New Folder With Items 2/Сибагро. Опрос внешний (Красноярск) [wQ0ZOk].csv,124565,Tally,2026-06-04T02:47:49
raw_0184,tally_wbWM6L,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос-исследование о предпочтениях в выборе хоккейных клюшек (Ира) [wbWM6L].csv,New Folder With Items 2/Опрос-исследование о предпочтениях в выборе хоккейных клюшек (Ира) [wbWM6L].csv,97367,Tally,2026-06-04T02:47:49
raw_0185,tally_mKL0gX,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анкета Анализ ожиданий соискателей [mKL0gX].csv,New Folder With Items 2/Анкета Анализ ожиданий соискателей [mKL0gX].csv,113666,Tally,2026-06-04T02:47:49
raw_0186,tally_3y4KB6,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/МЕТА. Опросы [3y4KB6].csv,New Folder With Items 2/МЕТА. Опросы [3y4KB6].csv,57031,Tally,2026-06-04T02:47:49
raw_0187,tally_wdPYyA,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/[ENG] Anonymous research on factors influencing the choice of private school [wdPYyA].csv,New Folder With Items 2/[ENG] Anonymous research on factors influencing the choice of private school [wdPYyA].csv,14351,Tally,2026-06-04T02:47:49
raw_0188,tally_wodBLO,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,"New Folder With Items 2/Currency exchange survey,Poland [wodBLO].csv","New Folder With Items 2/Currency exchange survey,Poland [wodBLO].csv",61561,Tally,2026-06-04T02:47:49
raw_0189,tally_wQ5W2Y,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анкета Бани ОАЭ (на 4 языках) [wQ5W2Y].csv,New Folder With Items 2/Анкета Бани ОАЭ (на 4 языках) [wQ5W2Y].csv,22194,Tally,2026-06-04T02:47:49
raw_0190,tally_wgGpyK,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос-исследование сценариев употребления водки [wgGpyK].csv,New Folder With Items 2/Опрос-исследование сценариев употребления водки [wgGpyK].csv,25343,Tally,2026-06-04T02:47:49
raw_0191,tally_w4N6dB,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анкета. Смокинг шоп [w4N6dB].csv,New Folder With Items 2/Анкета. Смокинг шоп [w4N6dB].csv,9755,Tally,2026-06-04T02:47:49
raw_0192,tally_3yYaQB,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Этажи. Гайд глубинных интервью [3yYaQB].csv,New Folder With Items 2/Этажи. Гайд глубинных интервью [3yYaQB].csv,160271,Tally,2026-06-04T02:47:49
raw_0193,tally_kdNXoM,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос-исследование опыта использования слуховых аппаратов [kdNXoM].csv,New Folder With Items 2/Опрос-исследование опыта использования слуховых аппаратов [kdNXoM].csv,12646,Tally,2026-06-04T02:47:49
raw_0194,tally_meagPx,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Hamkorbank МСБ [meagPx].csv,New Folder With Items 2/Hamkorbank МСБ [meagPx].csv,186672,Tally,2026-06-04T02:47:49
raw_0195,tally_3xQAzv,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анонимное исследование факторов выбора частной школы [3xQAzv].csv,New Folder With Items 2/Анонимное исследование факторов выбора частной школы [3xQAzv].csv,280206,Tally,2026-06-04T02:47:49
raw_0196,tally_Y5jV7N,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/ЛМ. Исследование 1 [Y5jV7N].csv,New Folder With Items 2/ЛМ. Исследование 1 [Y5jV7N].csv,64831,Tally,2026-06-04T02:47:49
raw_0197,tally_mYGYV0,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/AUTOA [mYGYV0].csv,New Folder With Items 2/AUTOA [mYGYV0].csv,105017,Tally,2026-06-04T02:47:49
raw_0198,tally_woMYJO,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анкета ЦЗЗ [woMYJO].csv,New Folder With Items 2/Анкета ЦЗЗ [woMYJO].csv,10431,Tally,2026-06-04T02:47:49
raw_0199,tally_n0epJ0,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Hamkorbank B2C [n0epJ0].csv,New Folder With Items 2/Hamkorbank B2C [n0epJ0].csv,160774,Tally,2026-06-04T02:47:49
raw_0200,tally_mKaxzA,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос ИНГ-СТРОЙ_ Количественное исследование предпочтений и факторов выбора при [mKaxzA].csv,New Folder With Items 2/Опрос ИНГ-СТРОЙ_ Количественное исследование предпочтений и факторов выбора при [mKaxzA].csv,146610,Tally,2026-06-04T02:47:49
raw_0201,tally_3xaZ9G,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Главстрой Санкт-Петербург. Внутренний опрос. (Северная долина) [3xaZ9G].csv,New Folder With Items 2/Главстрой Санкт-Петербург. Внутренний опрос. (Северная долина) [3xaZ9G].csv,328173,Tally,2026-06-04T02:47:49
raw_0202,tally_wvANe4,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анкета клиентов Печорин - краткая [wvANe4].csv,New Folder With Items 2/Анкета клиентов Печорин - краткая [wvANe4].csv,50304,Tally,2026-06-04T02:47:49
raw_0203,tally_mRZVav,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анкета для онлайн опроса [mRZVav].csv,New Folder With Items 2/Анкета для онлайн опроса [mRZVav].csv,84069,Tally,2026-06-04T02:47:49
raw_0204,tally_w4xjPb,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Главстрой Санкт-Петербург. Внутренний опрос. (ЭГС) [w4xjPb].csv,New Folder With Items 2/Главстрой Санкт-Петербург. Внутренний опрос. (ЭГС) [w4xjPb].csv,586245,Tally,2026-06-04T02:47:49
raw_0205,tally_3XX5yY,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Ringo. Анкета клиентов [3XX5yY].csv,New Folder With Items 2/Ringo. Анкета клиентов [3XX5yY].csv,11738,Tally,2026-06-04T02:47:49
raw_0206,tally_nW8rgv,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Внешний опрос спортивных магазинов [nW8rgv].csv,New Folder With Items 2/Внешний опрос спортивных магазинов [nW8rgv].csv,9558,Tally,2026-06-04T02:47:49
raw_0207,tally_3E0NJB,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Сибагро. Опрос внешний (Белгород) [3E0NJB].csv,New Folder With Items 2/Сибагро. Опрос внешний (Белгород) [3E0NJB].csv,171056,Tally,2026-06-04T02:47:49
raw_0208,tally_nrElyo,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Xususiy bolalar bog'chasini tanlash omillarini o'rganish (UZB) [nrElyo].csv,New Folder With Items 2/Xususiy bolalar bog'chasini tanlash omillarini o'rganish (UZB) [nrElyo].csv,30267,Tally,2026-06-04T02:47:49
raw_0209,tally_w7Z6L0,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/ИЗТТ. Внутренний опрос. Short [w7Z6L0].csv,New Folder With Items 2/ИЗТТ. Внутренний опрос. Short [w7Z6L0].csv,142842,Tally,2026-06-04T02:47:49
raw_0210,tally_mZEBBV,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Исследование опыта соискателей Пенза [mZEBBV].csv,New Folder With Items 2/Исследование опыта соискателей Пенза [mZEBBV].csv,123784,Tally,2026-06-04T02:47:49
raw_0211,tally_wMr1qY,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анкета для опросов НИЦ [wMr1qY].csv,New Folder With Items 2/Анкета для опросов НИЦ [wMr1qY].csv,218501,Tally,2026-06-04T02:47:49
raw_0212,tally_nP9Zrb,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос по теннису [nP9Zrb].csv,New Folder With Items 2/Опрос по теннису [nP9Zrb].csv,62544,Tally,2026-06-04T02:47:49
raw_0213,tally_w2vrDL,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Сол. анкета БХТ [w2vrDL].csv,New Folder With Items 2/Сол. анкета БХТ [w2vrDL].csv,10809,Tally,2026-06-04T02:47:49
raw_0214,tally_3xYE7y,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос сотрудников компании [3xYE7y].csv,New Folder With Items 2/Опрос сотрудников компании [3xYE7y].csv,433099,Tally,2026-06-04T02:47:49
raw_0215,tally_3qPrkk,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Сибагро. Опрос внешний (Новосибирск) [3qPrkk].csv,New Folder With Items 2/Сибагро. Опрос внешний (Новосибирск) [3qPrkk].csv,117072,Tally,2026-06-04T02:47:49
raw_0216,tally_woRNPx,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос сотрудников банка Арванд [woRNPx].csv,New Folder With Items 2/Опрос сотрудников банка Арванд [woRNPx].csv,32734,Tally,2026-06-04T02:47:49
raw_0217,tally_wz1Mq8,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос ТЕХНОШОК_ Количественное исследование предпочтений и факторов выбора при о [wz1Mq8].csv,New Folder With Items 2/Опрос ТЕХНОШОК_ Количественное исследование предпочтений и факторов выбора при о [wz1Mq8].csv,167003,Tally,2026-06-04T02:47:49
raw_0218,tally_wQevPY,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/DMC анкета опросов (2) [wQevPY].csv,New Folder With Items 2/DMC анкета опросов (2) [wQevPY].csv,10651,Tally,2026-06-04T02:47:49
raw_0219,tally_woK8BO,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анкета для опросов клиентов и неклиентов РМК [woK8BO].csv,New Folder With Items 2/Анкета для опросов клиентов и неклиентов РМК [woK8BO].csv,421983,Tally,2026-06-04T02:47:49
raw_0220,tally_wQz4O8,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Тиглат [wQz4O8].csv,New Folder With Items 2/Тиглат [wQz4O8].csv,67559,Tally,2026-06-04T02:47:49
raw_0221,tally_wbkYL0,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос о торговых роботов_ИИ-помощниках на бирже [wbkYL0].csv,New Folder With Items 2/Опрос о торговых роботов_ИИ-помощниках на бирже [wbkYL0].csv,9615,Tally,2026-06-04T02:47:49
raw_0222,tally_OD1lpY,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Исследование брендов одежды [OD1lpY].csv,New Folder With Items 2/Исследование брендов одежды [OD1lpY].csv,104209,Tally,2026-06-04T02:47:49
raw_0223,tally_mK69O8,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,"New Folder With Items 2/Buy Or Sell Please take this survey, it will help us create a new product on tra [mK69O8].csv","New Folder With Items 2/Buy Or Sell Please take this survey, it will help us create a new product on tra [mK69O8].csv",177,Tally,2026-06-04T02:47:49
raw_0224,tally_meEbOE,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Ценалом. Анкета для опроса клиентов. [meEbOE].csv,New Folder With Items 2/Ценалом. Анкета для опроса клиентов. [meEbOE].csv,757588,Tally,2026-06-04T02:47:49
raw_0225,tally_wa5jO2,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/DMC анкета опросов (1) [wa5jO2].csv,New Folder With Items 2/DMC анкета опросов (1) [wa5jO2].csv,15845,Tally,2026-06-04T02:47:49
raw_0226,tally_mO02bp,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Сибагро. Опрос внешний (Томск) [mO02bp].csv,New Folder With Items 2/Сибагро. Опрос внешний (Томск) [mO02bp].csv,150317,Tally,2026-06-04T02:47:49
raw_0227,tally_Gx6XJo,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/ЛМ. Исследование 3 [Gx6XJo].csv,New Folder With Items 2/ЛМ. Исследование 3 [Gx6XJo].csv,120851,Tally,2026-06-04T02:47:49
raw_0228,tally_nW5bYP,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Анкета Бани ОАЭ (на КИТ) [nW5bYP].csv,New Folder With Items 2/Анкета Бани ОАЭ (на КИТ) [nW5bYP].csv,292509,Tally,2026-06-04T02:47:49
raw_0229,tally_np0yq1,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос для детских НИЦ [np0yq1].csv,New Folder With Items 2/Опрос для детских НИЦ [np0yq1].csv,177269,Tally,2026-06-04T02:47:49
raw_0230,tally_mJWlq4,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Опрос LAMINAT-HALL_ Количественное исследование предпочтений и факторов выбора п [mJWlq4].csv,New Folder With Items 2/Опрос LAMINAT-HALL_ Количественное исследование предпочтений и факторов выбора п [mJWlq4].csv,140644,Tally,2026-06-04T02:47:49
raw_0231,tally_3xeqkr,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/Ringo. Анкета неклиентов [3xeqkr].csv,New Folder With Items 2/Ringo. Анкета неклиентов [3xeqkr].csv,760910,Tally,2026-06-04T02:47:49
raw_0232,tally_mBxlA1,/var/folders/y7/z20t7xkd2w7_cy1_ksrzxwxh0000gn/T/New Folder With Items 2.zip,New Folder With Items 2/РМС. Внутренний опрос. [mBxlA1].csv,New Folder With Items 2/РМС. Внутренний опрос. [mBxlA1].csv,388992,Tally,2026-06-04T02:47:49
